Gene	c2	c4	c3	Anc3	Anc2	c1	c5	Anc4	Anc1
c1_SLC7A10	1	2	2	2	1	1	1	1	1
c1_SLC22A1	1	2	2	2	1	1	1	1	1
c1_DCAF4L1	1	2	2	2	1	1	1	1	1
c1_AC092378.1	1	2	2	2	1	1	1	1	1
c1_FAM83B	1	2	2	2	1	1	1	1	1
c1_UBQLNL	1	2	2	2	1	1	1	1	1
c1_Z99289.3	1	2	2	2	1	1	1	1	1
c1_FNDC1	1	2	2	2	1	1	1	1	1
c1_AC104984.1	1	2	2	2	1	1	1	1	1
c1_ALG1L	1	2	2	2	1	1	1	1	1
c1_HS6ST3	1	2	2	2	1	1	1	1	1
c1_AC109466.1	1	2	2	2	1	1	1	1	1
c1_AC012636.1	1	2	2	2	1	1	1	1	1
c1_AC093635.1	1	2	2	2	1	1	1	1	1
c1_SLC39A12	1	2	2	2	1	1	1	1	1
c1_AF131216.3	1	2	2	2	1	1	1	1	1
c1_AL080317.1	1	2	2	2	1	1	1	1	1
c1_SNTG1	1	2	2	2	1	1	1	1	1
c1_TAF7L	1	2	2	2	1	1	1	1	1
c1_AC068875.1	1	2	2	2	1	1	1	1	1
c1_RPE65	1	2	2	2	1	1	1	1	1
c1_ACTG2	1	2	2	2	1	1	1	1	1
c1_PRAM1	1	2	2	2	1	1	1	1	1
c1_CNKSR2	1	2	2	2	1	1	1	1	1
c1_NXPH1	1	2	2	2	1	1	1	1	1
c1_AC026355.1	1	2	2	2	1	1	1	1	1
c1_NPB	1	2	2	2	1	1	1	1	1
c1_AC124657.1	1	2	2	2	1	1	1	1	1
c1_LINC02478	1	2	2	2	1	1	1	1	1
c1_AC123786.1	1	2	2	2	1	1	1	1	1
c1_LIX1L-AS1	1	2	2	2	1	1	1	1	1
c1_AC022167.4	1	2	2	2	1	1	1	1	1
c1_IFI44L	1	2	2	2	1	1	1	1	1
c1_AC112220.2	1	2	2	2	1	1	1	1	1
c1_HR	1	2	2	2	1	1	1	1	1
c1_AC110048.2	1	2	2	2	1	1	1	1	1
c1_AP004609.3	1	2	2	2	1	1	1	1	1
c1_ZNF737	1	2	2	2	1	1	1	1	1
c1_AC083829.2	1	2	2	2	1	1	1	1	1
DUMMY88	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC018647.1	2	2	3	2	2	2	2	2	2
c1_SAMD4A	2	2	3	2	2	2	2	2	2
c1_AHR	2	2	3	2	2	2	2	2	2
c1_PLCG2	2	2	3	2	2	2	2	2	2
c1_AC117457.1	2	2	3	2	2	2	2	2	2
c1_NEURL2	2	2	3	2	2	2	2	2	2
c1_AC245014.3	2	2	3	2	2	2	2	2	2
c1_LAMA3	2	2	3	2	2	2	2	2	2
c1_AL358334.2	2	2	3	2	2	2	2	2	2
c1_AL365181.3	2	2	3	2	2	2	2	2	2
c1_ICOSLG	2	2	3	2	2	2	2	2	2
c1_BLNK	2	2	3	2	2	2	2	2	2
c1_IGF1R	2	2	3	2	2	2	2	2	2
c1_HSD17B11	2	2	3	2	2	2	2	2	2
c1_BAIAP2	2	2	3	2	2	2	2	2	2
c1_PRSS16	2	2	3	2	2	2	2	2	2
c1_CYP1B1	2	2	3	2	2	2	2	2	2
c1_F2R	2	2	3	2	2	2	2	2	2
c1_TAGLN	2	2	3	2	2	2	2	2	2
c1_STAT6	2	2	3	2	2	2	2	2	2
c1_DIRAS3	2	2	3	2	2	2	2	2	2
c1_PDE6G	2	2	3	2	2	2	2	2	2
c1_CPA4	2	2	3	2	2	2	2	2	2
c1_LINC01376	2	2	3	2	2	2	2	2	2
c1_COL4A1	2	2	3	2	2	2	2	2	2
c1_LGALS1	2	2	3	2	2	2	2	2	2
c1_CHRNA9	2	2	3	2	2	2	2	2	2
c1_LGALS3	2	2	3	2	2	2	2	2	2
c1_CAV2	2	2	3	2	2	2	2	2	2
c1_GALNT18	2	2	3	2	2	2	2	2	2
c1_TNFRSF14	2	2	3	2	2	2	2	2	2
c1_TMEM156	2	2	3	2	2	2	2	2	2
c1_AL137026.1	2	2	3	2	2	2	2	2	2
DUMMY89	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC025176.1	1	1	1	1	1	3	2	1	1
c1_NKX2-5	1	1	1	1	1	3	2	1	1
c1_ESPN	1	1	1	1	1	3	2	1	1
c1_STRA6	1	1	1	1	1	3	2	1	1
c1_STEAP1	1	1	1	1	1	3	2	1	1
c1_FXYD5	1	1	1	1	1	3	2	1	1
c1_COLEC11	1	1	1	1	1	3	2	1	1
c1_SLC7A3	1	1	1	1	1	3	2	1	1
c1_LINC02154	1	1	1	1	1	3	2	1	1
c1_LINC00379	1	1	1	1	1	3	2	1	1
c1_LAMP3	1	1	1	1	1	3	2	1	1
c1_C17orf64	1	1	1	1	1	3	2	1	1
c1_MIR9-3HG	1	1	1	1	1	3	2	1	1
c1_MICB	1	1	1	1	1	3	2	1	1
c1_BNC1	1	1	1	1	1	3	2	1	1
DUMMY90	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_BSCL2	2	2	2	2	2	1	1	1	1
c1_SLC16A13	2	2	2	2	2	1	1	1	1
c1_ZBTB6	2	2	2	2	2	1	1	1	1
c1_CFHR1	2	2	2	2	2	1	1	1	1
c1_LCP1	2	2	2	2	2	1	1	1	1
DUMMY91	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC002451.1	1	1	1	1	1	3	3	3	3
c1_WDR62	1	1	1	1	1	3	3	3	3
c1_TICRR	1	1	1	1	1	3	3	3	3
c1_FANCA	1	1	1	1	1	3	3	3	3
c1_CDCA2	1	1	1	1	1	3	3	3	3
c1_PIMREG	1	1	1	1	1	3	3	3	3
c1_CDCA8	1	1	1	1	1	3	3	3	3
c1_PSRC1	1	1	1	1	1	3	3	3	3
c1_DEPDC1B	1	1	1	1	1	3	3	3	3
c1_RDM1	1	1	1	1	1	3	3	3	3
c1_RAD54L	1	1	1	1	1	3	3	3	3
c1_ESPL1	1	1	1	1	1	3	3	3	3
c1_BUB1B	1	1	1	1	1	3	3	3	3
c1_HASPIN	1	1	1	1	1	3	3	3	3
c1_HIST1H3G	1	1	1	1	1	3	3	3	3
c1_C17orf53	1	1	1	1	1	3	3	3	3
c1_APOBEC3B	1	1	1	1	1	3	3	3	3
c1_KIF20A	1	1	1	1	1	3	3	3	3
c1_C2orf48	1	1	1	1	1	3	3	3	3
DUMMY92	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_ABCA4	2	1	2	1	1	1	1	1	1
c1_TOMM20L	2	1	2	1	1	1	1	1	1
c1_IQCM	2	1	2	1	1	1	1	1	1
c1_AC011498.1	2	1	2	1	1	1	1	1	1
c1_AC034232.2	2	1	2	1	1	1	1	1	1
c1_CFI	2	1	2	1	1	1	1	1	1
c1_AC107029.2	2	1	2	1	1	1	1	1	1
c1_AL513550.1	2	1	2	1	1	1	1	1	1
c1_AL590235.2	2	1	2	1	1	1	1	1	1
c1_AC117382.2	2	1	2	1	1	1	1	1	1
c1_AKNAD1	2	1	2	1	1	1	1	1	1
c1_HSD17B13	2	1	2	1	1	1	1	1	1
c1_IGSF5	2	1	2	1	1	1	1	1	1
c1_AC073911.1	2	1	2	1	1	1	1	1	1
c1_BARX2	2	1	2	1	1	1	1	1	1
c1_AC025263.1	2	1	2	1	1	1	1	1	1
DUMMY93	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC016065.1	1	2	1	1	1	2	1	1	1
c1_AC024941.2	1	2	1	1	1	2	1	1	1
c1_GLIPR1L1	1	2	1	1	1	2	1	1	1
c1_AL160269.1	1	2	1	1	1	2	1	1	1
c1_LINC00853	1	2	1	1	1	2	1	1	1
c1_AC022167.2	1	2	1	1	1	2	1	1	1
DUMMY94	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC046143.2	3	1	1	1	1	1	1	1	1
c1_TGM3	3	1	1	1	1	1	1	1	1
c1_ATP4B	3	1	1	1	1	1	1	1	1
c1_C11orf16	3	1	1	1	1	1	1	1	1
c1_C20orf85	3	1	1	1	1	1	1	1	1
c1_NKX2-1	3	1	1	1	1	1	1	1	1
c1_AC125494.2	3	1	1	1	1	1	1	1	1
c1_GSTA3	3	1	1	1	1	1	1	1	1
c1_TUBA4B	3	1	1	1	1	1	1	1	1
c1_TTC16	3	1	1	1	1	1	1	1	1
c1_AL132801.1	3	1	1	1	1	1	1	1	1
DUMMY95	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_GIMAP2	1	3	1	1	1	1	2	1	1
c1_RS1	1	3	1	1	1	1	2	1	1
c1_LINC02541	1	3	1	1	1	1	2	1	1
c1_LINC01779	1	3	1	1	1	1	2	1	1
c1_LINC01603	1	3	1	1	1	1	2	1	1
DUMMY96	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC079921.2	1	2	2	2	1	2	1	1	1
c1_POLD4	1	2	2	2	1	2	1	1	1
c1_HHATL	1	2	2	2	1	2	1	1	1
c1_ANKRD20A8P	1	2	2	2	1	2	1	1	1
c1_AL445472.1	1	2	2	2	1	2	1	1	1
DUMMY98	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC009812.4	1	2	2	1	1	1	1	1	1
c1_AL513548.1	1	2	2	1	1	1	1	1	1
c1_AL138781.2	1	2	2	1	1	1	1	1	1
c1_MMAA	1	2	2	1	1	1	1	1	1
c1_AC105339.3	1	2	2	1	1	1	1	1	1
DUMMY99	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC087430.1	1	3	1	1	1	1	1	1	1
c1_AL353770.4	1	3	1	1	1	1	1	1	1
c1_AC092167.1	1	3	1	1	1	1	1	1	1
c1_MUC15	1	3	1	1	1	1	1	1	1
c1_CNTF	1	3	1	1	1	1	1	1	1
DUMMY101	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC084824.5	2	2	2	2	2	1	1	1	2
c1_FAM9C	2	2	2	2	2	1	1	1	2
c1_RBM46	2	2	2	2	2	1	1	1	2
c1_TDRD9	2	2	2	2	2	1	1	1	2
c1_GSN-AS1	2	2	2	2	2	1	1	1	2
c1_AC144831.1	2	2	2	2	2	1	1	1	2
DUMMY102	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_CHRNA5	1	1	1	1	1	2	3	3	1
c1_IGFLR1	1	1	1	1	1	2	3	3	1
c1_RACGAP1	1	1	1	1	1	2	3	3	1
c1_CU633906.2	1	1	1	1	1	2	3	3	1
c1_UBE2T	1	1	1	1	1	2	3	3	1
c1_FBLN7	1	1	1	1	1	2	3	3	1
DUMMY106	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC006942.1	2	1	1	1	1	2	2	1	1
c1_C10orf25	2	1	1	1	1	2	2	1	1
c1_RBMS3-AS3	2	1	1	1	1	2	2	1	1
c1_AC068987.5	2	1	1	1	1	2	2	1	1
c1_RNF227	2	1	1	1	1	2	2	1	1
c1_AL157838.1	2	1	1	1	1	2	2	1	1
DUMMY107	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AC069148.1	2	1	1	1	2	3	2	2	2
c1_CYP27A1	2	1	1	1	2	3	2	2	2
c1_AL450311.2	2	1	1	1	2	3	2	2	2
c1_AL033530.1	2	1	1	1	2	3	2	2	2
c1_SPAG4	2	1	1	1	2	3	2	2	2
c1_FZD10	2	1	1	1	2	3	2	2	2
DUMMY108	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_CHTF18	2	1	1	1	2	2	3	3	2
c1_GPRC5A	2	1	1	1	2	2	3	3	2
c1_SLFN13	2	1	1	1	2	2	3	3	2
c1_NEIL3	2	1	1	1	2	2	3	3	2
c1_E2F8	2	1	1	1	2	2	3	3	2
DUMMY109	-100	-100	-100	-100	-100	-100	-100	-100	-100
c1_AL133215.2	2	1	1	1	2	2	3	2	2
c1_TMPO-AS1	2	1	1	1	2	2	3	2	2
c1_RNASEH2A	2	1	1	1	2	2	3	2	2
c1_E2F2	2	1	1	1	2	2	3	2	2
c1_POLE2	2	1	1	1	2	2	3	2	2
DUMMY110	-100	-100	-100	-100	-100	-100	-100	-100	-100
